,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_alpha,param_loss,param_criterion,param_max_depth,param_splitter,param_n_estimators,param_algorithm,param_kernel,param_var_smoothing,param_activation,param_hidden_layer_sizes
32,7.110688257217407,0.042813144759911444,0.005550527572631836,0.00038999189190485755,,l2,42,,"{'alpha': 0.01, 'loss': 'squared_error', 'penalty': 'l2', 'random_state': 42}",0.5138195777351248,0.49654510556621884,0.5001919385796545,0.4928009214820503,0.4974083317335381,0.5001531750193172,0.007230214764754423,29,0.01,squared_error,,,,,,,,,
33,7.035254621505738,0.06085459897061539,0.005404853820800781,0.0006439142776268656,,l2,1453,,"{'alpha': 0.01, 'loss': 'squared_error', 'penalty': 'l2', 'random_state': 1453}",0.5136276391554703,0.5032629558541267,0.49961612284069096,0.5071990785179497,0.4966404300249568,0.5040692452786388,0.005946872249633713,28,0.01,squared_error,,,,,,,,,
34,10.753620195388795,0.0418449252985107,0.005175876617431641,0.0005277164046800586,,l1,42,,"{'alpha': 0.01, 'loss': 'squared_error', 'penalty': 'l1', 'random_state': 42}",0.5533589251439539,0.41151631477927064,0.41919385796545106,0.5467460165098867,0.5354194663083125,0.49324691614137495,0.06390286062198948,30,0.01,squared_error,,,,,,,,,
35,10.742834091186523,0.025766458300924003,0.005713987350463867,0.00036051025403016987,,l1,1453,,"{'alpha': 0.01, 'loss': 'squared_error', 'penalty': 'l1', 'random_state': 1453}",0.4669865642994242,0.44088291746641073,0.48406909788867564,0.49376079861777694,0.5127663659051641,0.4796931488354903,0.024407280624209608,33,0.01,squared_error,,,,,,,,,
0,0.25462589263916013,0.005094762044814682,0.006620168685913086,0.0007744560213655363,,,,,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'best'}",0.8122840690978886,0.8117082533589252,0.8155470249520154,0.8208869264734114,0.815895565367633,0.8152643678499747,0.003274739737528865,7,,,gini,,best,,,,,,
1,0.2012662410736084,0.00583226619582533,0.006918907165527344,0.0003924304919905677,,,,,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'random'}",0.809021113243762,0.8130518234165067,0.8159309021113244,0.804760990593204,0.8099443271261278,0.8105418312981849,0.0037796787841324815,13,,,gini,,random,,,,,,
2,0.24935970306396485,0.007035739286271219,0.006871795654296875,0.00039468340727874697,,,,,"{'criterion': 'gini', 'max_depth': 100, 'splitter': 'best'}",0.8086372360844529,0.8124760076775431,0.8138195777351248,0.8212708773277021,0.815319639086197,0.814304667582204,0.004129342183945163,9,,,gini,100,best,,,,,,
3,0.20402512550354004,0.008133282579905846,0.0065730571746826175,0.00041153371751863273,,,,,"{'criterion': 'gini', 'max_depth': 100, 'splitter': 'random'}",0.8040307101727447,0.8080614203454894,0.8086372360844529,0.8045690151660587,0.8051449414474947,0.8060886646432481,0.0018879674816076825,18,,,gini,100,random,,,,,,
4,0.16347036361694336,0.0006191863450395545,0.0063610076904296875,0.00037379121579385886,,,,,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'best'}",0.8535508637236084,0.8568138195777352,0.8520153550863724,0.8558264542138606,0.8473795354194663,0.8531172056042087,0.003326498939582912,3,,,gini,10,best,,,,,,
5,0.1272834300994873,0.005801473751372554,0.00635676383972168,0.00036727607570926653,,,,,"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'random'}",0.8428023032629558,0.8506717850287908,0.8418426103646833,0.838932616625072,0.8345171818007295,0.8417532994164464,0.005309716012954072,5,,,gini,10,random,,,,,,
6,0.24752678871154785,0.004576821266001984,0.0066737174987792965,0.0005747202093718965,,,,,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'best'}",0.8117082533589252,0.8174664107485604,0.8161228406909788,0.8093684008446919,0.8160875407947783,0.8141506892875869,0.0030812516853459394,10,,,entropy,,best,,,,,,
7,0.1947427749633789,0.005058836153488449,0.00682673454284668,0.0005195950042005845,,,,,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'random'}",0.7952015355086373,0.8036468330134356,0.8080614203454894,0.8166634670762143,0.8097523516989825,0.8066651215285517,0.007098893212301812,17,,,entropy,,random,,,,,,
